transaction_id,transaction_date,customer_id,customer_gender,customer_age_group,customer_segment,product_id,product_name,category,brand,quantity,unit_price,discount_pct,sales_amount,payment_method,sales_channel,region
T0116014,2024-12-22,C012952,Other,55+,VIP,P1031,Milk,Groceries,Brand 1,1,305.73,5,290.44,Debit Card,Online,West
T0116015,2025-11-24,C021264,Female,55+,Loyal,P1013,Bluetooth Speaker,Electronics,Brand 1,1,417.06,0,417.06,Credit Card,Online,East
T0116016,2024-01-08,C007728,Female,45-54,Returning,P1076,Yoga Mat,Sports,Brand 1,2,365.86,0,731.72,Cash,Online,East
T0116017,2024-12-25,C006177,Female,25-34,Loyal,P1014,Bluetooth Speaker,Electronics,Brand 2,3,110.11,0,330.33,Cash,In-Store,West
T0116018,2024-09-06,C014364,Male,55+,VIP,P1077,Yoga Mat,Sports,Brand 2,4,386.78,0,1547.12,Debit Card,Online,West
T0116019,2025-07-19,C022890,Female,45-54,VIP,P1096,Toy Car,Toys,Brand 3,1,249.43,0,249.43,Gift Card,In-Store,Central
T0116020,2024-11-29,C019502,Male,45-54,VIP,P1025,Dress,Clothing,Brand 1,1,230.75,20,184.6,Gift Card,In-Store,North
T0116021,2025-05-06,C002431,Other,55+,Loyal,P1061,Bedsheet,Home,Brand 1,1,197.4,0,197.4,Debit Card,Online,West
T0116022,2025-12-24,C013084,Female,18-24,VIP,P1057,Perfume,Beauty,Brand 3,1,48.8,0,48.8,PayPal,Mobile App,West
T0116023,2025-08-17,C018918,Female,18-24,VIP,P1012,Smartwatch,Electronics,Brand 3,2,485.11,30,679.15,Gift Card,In-Store,East
T0116024,2024-09-24,C014381,Male,55+,VIP,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,Gift Card,Mobile App,South
T0116025,2025-11-20,C024271,Male,45-54,New,P1003,Smartphone,Electronics,Brand 3,1,367.34,15,312.24,Debit Card,Online,East
T0116026,2025-12-01,C009012,Male,25-34,VIP,P1059,Sunscreen,Beauty,Brand 2,1,27.39,0,27.39,Debit Card,Mobile App,Central
T0116027,2024-09-08,C001502,Male,25-34,Returning,P1104,Building Blocks,Toys,Brand 2,2,256.74,0,513.48,Credit Card,Mobile App,Central
T0116028,2024-06-23,C011119,Male,55+,New,P1048,Shampoo,Beauty,Brand 3,1,262.43,0,262.43,Cash,Mobile App,North
T0116029,2025-08-02,C009284,Female,25-34,Loyal,P1065,Lamp,Home,Brand 2,1,144.06,0,144.06,Credit Card,Mobile App,Central
T0116030,2024-05-25,C002120,Other,55+,Returning,P1002,Smartphone,Electronics,Brand 2,3,475.6,10,1284.12,Gift Card,Mobile App,West
T0116031,2025-03-19,C004703,Other,25-34,Loyal,P1066,Lamp,Home,Brand 3,2,273.63,25,410.44,Debit Card,Mobile App,East
T0116032,2024-12-06,C004947,Other,35-44,New,P1003,Smartphone,Electronics,Brand 3,1,367.34,0,367.34,Credit Card,Online,West
T0116033,2025-02-21,C002938,Male,25-34,Returning,P1056,Perfume,Beauty,Brand 2,1,461.33,20,369.06,Cash,Mobile App,Central
T0116034,2025-04-27,C015666,Other,18-24,New,P1019,Jeans,Clothing,Brand 1,2,218.81,20,350.1,Gift Card,Online,North
T0116035,2024-08-13,C011907,Other,35-44,Loyal,P1066,Lamp,Home,Brand 3,1,273.63,0,273.63,Debit Card,Online,West
T0116036,2024-01-25,C004209,Male,18-24,VIP,P1107,Novel,Books,Brand 2,1,208.14,0,208.14,Gift Card,In-Store,North
T0116037,2024-06-07,C012520,Other,55+,Loyal,P1099,Board Game,Toys,Brand 3,1,17.58,0,17.58,Gift Card,Mobile App,Central
T0116038,2025-03-23,C001511,Other,35-44,VIP,P1117,Textbook,Books,Brand 3,2,402.82,10,725.08,Gift Card,In-Store,Central
T0116039,2024-09-25,C020063,Other,45-54,Returning,P1089,Water Bottle,Sports,Brand 2,1,444.17,0,444.17,Credit Card,In-Store,West
T0116040,2025-12-26,C012796,Female,55+,VIP,P1059,Sunscreen,Beauty,Brand 2,1,27.39,0,27.39,Gift Card,In-Store,North
T0116041,2025-10-12,C004767,Male,18-24,Loyal,P1085,Running Shoes,Sports,Brand 1,1,158.94,0,158.94,Cash,Mobile App,West
T0116042,2024-11-30,C023075,Female,18-24,New,P1052,Lipstick,Beauty,Brand 1,2,388.69,0,777.38,Debit Card,Mobile App,West
T0116043,2025-12-21,C013637,Other,35-44,New,P1101,Doll,Toys,Brand 2,2,20.56,25,30.84,Gift Card,Online,East
T0116044,2025-01-30,C018251,Male,55+,VIP,P1040,Coffee,Groceries,Brand 1,2,222.88,0,445.76,Credit Card,Online,West
T0116045,2024-04-09,C014251,Male,55+,VIP,P1081,Football,Sports,Brand 3,2,432.24,0,864.48,Cash,Mobile App,Central
T0116046,2024-10-02,C016397,Male,45-54,Returning,P1119,Children Book,Books,Brand 2,4,446.82,10,1608.55,PayPal,In-Store,South
T0116047,2024-03-23,C007559,Male,25-34,VIP,P1025,Dress,Clothing,Brand 1,4,230.75,0,923.0,PayPal,Mobile App,Central
T0116048,2024-07-02,C006742,Female,55+,VIP,P1078,Yoga Mat,Sports,Brand 3,1,41.65,0,41.65,Gift Card,Mobile App,East
T0116049,2024-01-10,C016466,Other,18-24,Returning,P1070,Storage Box,Home,Brand 1,1,493.51,0,493.51,Gift Card,In-Store,North
T0116050,2024-03-08,C024304,Male,25-34,VIP,P1019,Jeans,Clothing,Brand 1,4,218.81,15,743.95,Gift Card,Online,West
T0116051,2024-01-14,C013427,Female,35-44,Returning,P1052,Lipstick,Beauty,Brand 1,1,388.69,25,291.52,Cash,In-Store,East
T0116052,2025-09-24,C007840,Other,18-24,New,P1056,Perfume,Beauty,Brand 2,4,461.33,10,1660.79,Cash,Mobile App,South
T0116053,2024-02-18,C006577,Male,18-24,VIP,P1078,Yoga Mat,Sports,Brand 3,2,41.65,10,74.97,PayPal,Online,Central
T0116054,2024-07-01,C020442,Male,35-44,VIP,P1030,Sneakers,Clothing,Brand 3,1,27.99,0,27.99,Debit Card,Online,North
T0116055,2025-10-24,C008588,Other,35-44,Returning,P1119,Children Book,Books,Brand 2,1,446.82,0,446.82,Credit Card,Online,Central
T0116056,2025-05-16,C007595,Other,45-54,New,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,PayPal,Mobile App,South
T0116057,2025-10-02,C020373,Female,35-44,New,P1102,Doll,Toys,Brand 3,2,320.02,0,640.04,Credit Card,Mobile App,North
T0116058,2024-07-01,C018050,Other,25-34,VIP,P1034,Bread,Groceries,Brand 1,2,474.7,0,949.4,Gift Card,Mobile App,Central
T0116059,2025-04-25,C004588,Male,55+,VIP,P1113,Notebook,Books,Brand 2,1,465.2,0,465.2,Cash,Mobile App,South
T0116060,2024-02-29,C009084,Other,35-44,New,P1053,Lipstick,Beauty,Brand 2,1,470.05,0,470.05,Credit Card,Online,West
T0116061,2025-11-08,C017953,Male,25-34,Returning,P1083,Dumbbells,Sports,Brand 2,1,168.79,0,168.79,PayPal,In-Store,Central
T0116062,2024-11-29,C024589,Male,18-24,VIP,P1065,Lamp,Home,Brand 2,2,144.06,0,288.12,PayPal,Online,West
T0116063,2024-06-30,C020924,Female,35-44,Loyal,P1114,Notebook,Books,Brand 3,1,405.02,10,364.52,Debit Card,In-Store,East
T0116064,2025-06-21,C021701,Female,35-44,New,P1077,Yoga Mat,Sports,Brand 2,1,386.78,25,290.08,Debit Card,Online,West
T0116065,2024-09-26,C009904,Male,18-24,VIP,P1028,Sneakers,Clothing,Brand 1,1,259.55,0,259.55,PayPal,Online,North
T0116066,2024-02-05,C018720,Male,55+,Loyal,P1049,Moisturizer,Beauty,Brand 1,1,275.62,0,275.62,Cash,Online,West
T0116067,2025-05-07,C012510,Other,45-54,Loyal,P1011,Smartwatch,Electronics,Brand 2,1,15.19,0,15.19,Credit Card,Online,East
T0116068,2024-08-17,C017171,Male,25-34,Loyal,P1109,Cookbook,Books,Brand 1,2,118.26,0,236.52,Debit Card,Mobile App,West
T0116069,2024-04-29,C015036,Female,35-44,Loyal,P1031,Milk,Groceries,Brand 1,1,305.73,0,305.73,Gift Card,In-Store,Central
T0116070,2024-09-09,C012559,Other,18-24,New,P1111,Cookbook,Books,Brand 3,1,148.43,10,133.59,Gift Card,Mobile App,Central
T0116071,2024-10-19,C000440,Female,45-54,New,P1056,Perfume,Beauty,Brand 2,2,461.33,0,922.66,Gift Card,In-Store,North
T0116072,2025-05-26,C020677,Other,25-34,Returning,P1068,Cookware Set,Home,Brand 2,2,402.09,15,683.55,Debit Card,In-Store,South
T0116073,2024-06-04,C014962,Female,25-34,Returning,P1045,Cereal,Groceries,Brand 3,4,133.1,10,479.16,PayPal,In-Store,North
T0116074,2025-03-12,C023256,Female,45-54,VIP,P1041,Coffee,Groceries,Brand 2,1,65.41,15,55.6,Debit Card,Online,South
T0116075,2024-06-05,C017381,Male,35-44,VIP,P1057,Perfume,Beauty,Brand 3,1,48.8,15,41.48,Debit Card,Mobile App,East
T0116076,2024-03-31,C008884,Female,45-54,VIP,P1072,Storage Box,Home,Brand 3,1,103.36,15,87.86,Cash,Online,North
T0116077,2025-09-06,C024336,Other,55+,Returning,P1090,Water Bottle,Sports,Brand 3,1,238.75,0,238.75,PayPal,Online,Central
T0116078,2024-09-24,C005485,Other,55+,Loyal,P1080,Football,Sports,Brand 2,3,62.36,0,187.08,Cash,Mobile App,North
T0116079,2025-01-05,C012466,Other,18-24,New,P1026,Dress,Clothing,Brand 2,1,393.66,5,373.98,Gift Card,In-Store,South
T0116080,2025-09-25,C011271,Other,35-44,VIP,P1093,Puzzle,Toys,Brand 3,1,381.59,0,381.59,Credit Card,In-Store,North
T0116081,2025-02-02,C013506,Male,45-54,VIP,P1022,Jacket,Clothing,Brand 1,2,74.05,0,148.1,PayPal,In-Store,West
T0116082,2025-12-25,C014389,Male,55+,VIP,P1007,Laptop,Electronics,Brand 1,1,33.75,0,33.75,Gift Card,In-Store,North
T0116083,2025-06-04,C007413,Other,25-34,Returning,P1017,T-Shirt,Clothing,Brand 2,1,155.6,0,155.6,Cash,In-Store,West
T0116084,2025-03-02,C023694,Other,55+,New,P1010,Smartwatch,Electronics,Brand 1,2,355.5,30,497.7,Debit Card,In-Store,North
T0116085,2025-08-23,C014126,Other,35-44,New,P1072,Storage Box,Home,Brand 3,1,103.36,0,103.36,Credit Card,In-Store,South
T0116086,2025-08-13,C006559,Female,45-54,VIP,P1101,Doll,Toys,Brand 2,3,20.56,5,58.6,Credit Card,Mobile App,Central
T0116087,2024-04-11,C020838,Male,55+,VIP,P1048,Shampoo,Beauty,Brand 3,1,262.43,0,262.43,Cash,Mobile App,South
T0116088,2024-04-07,C017855,Female,55+,New,P1035,Bread,Groceries,Brand 2,1,482.99,5,458.84,Gift Card,In-Store,East
T0116089,2025-11-10,C008797,Female,18-24,Returning,P1106,Novel,Books,Brand 1,4,128.4,0,513.6,Cash,Mobile App,North
T0116090,2024-02-13,C004205,Male,18-24,VIP,P1070,Storage Box,Home,Brand 1,1,493.51,0,493.51,Cash,Online,North
T0116091,2024-09-12,C002800,Female,25-34,Loyal,P1059,Sunscreen,Beauty,Brand 2,1,27.39,0,27.39,Gift Card,Mobile App,North
T0116092,2025-12-04,C001978,Other,18-24,Returning,P1022,Jacket,Clothing,Brand 1,5,74.05,0,370.25,Gift Card,Mobile App,East
T0116093,2024-08-23,C013167,Female,18-24,New,P1009,Laptop,Electronics,Brand 3,1,302.55,0,302.55,Debit Card,In-Store,East
T0116094,2025-01-11,C024019,Female,18-24,New,P1057,Perfume,Beauty,Brand 3,1,48.8,0,48.8,Credit Card,Online,West
T0116095,2024-08-30,C019080,Female,18-24,Loyal,P1115,Textbook,Books,Brand 1,1,318.53,5,302.6,Credit Card,Mobile App,Central
T0116096,2024-07-17,C018325,Other,45-54,Returning,P1115,Textbook,Books,Brand 1,1,318.53,0,318.53,PayPal,Online,North
T0116097,2025-03-02,C015273,Male,45-54,Loyal,P1045,Cereal,Groceries,Brand 3,1,133.1,0,133.1,PayPal,Mobile App,East
T0116098,2024-10-31,C003361,Female,55+,New,P1081,Football,Sports,Brand 3,1,432.24,10,389.02,Gift Card,Online,East
T0116099,2025-07-22,C010447,Male,25-34,Returning,P1058,Sunscreen,Beauty,Brand 1,1,102.01,0,102.01,Debit Card,Mobile App,North
T0116100,2025-11-04,C002946,Male,45-54,Returning,P1069,Cookware Set,Home,Brand 3,1,41.9,0,41.9,PayPal,Online,East
T0116101,2024-08-12,C014454,Male,25-34,Returning,P1052,Lipstick,Beauty,Brand 1,1,388.69,25,291.52,Debit Card,In-Store,East
T0116102,2025-09-15,C019010,Male,45-54,Loyal,P1080,Football,Sports,Brand 2,3,62.36,0,187.08,PayPal,Online,South
T0116103,2025-04-30,C003234,Other,55+,Loyal,P1049,Moisturizer,Beauty,Brand 1,2,275.62,10,496.12,PayPal,In-Store,West
T0116104,2025-01-02,C001585,Male,55+,Loyal,P1015,Bluetooth Speaker,Electronics,Brand 3,3,95.0,0,285.0,Gift Card,Online,Central
T0116105,2025-06-11,C002222,Female,18-24,Loyal,P1046,Shampoo,Beauty,Brand 1,2,332.95,0,665.9,Debit Card,In-Store,West
T0116106,2025-08-12,C016917,Male,18-24,Loyal,P1075,Towel,Home,Brand 3,1,354.89,0,354.89,Gift Card,Mobile App,East
T0116107,2025-06-21,C020687,Female,55+,New,P1004,Headphones,Electronics,Brand 1,2,301.34,25,452.01,Cash,Online,West
T0116108,2025-08-29,C011401,Other,35-44,New,P1103,Building Blocks,Toys,Brand 1,2,160.61,0,321.22,PayPal,In-Store,Central
T0116109,2025-11-15,C021929,Female,35-44,VIP,P1039,Rice,Groceries,Brand 3,2,343.7,0,687.4,Debit Card,In-Store,South
T0116110,2024-04-29,C003459,Female,18-24,VIP,P1086,Running Shoes,Sports,Brand 2,4,165.97,5,630.69,Cash,In-Store,North
T0116111,2025-10-19,C009946,Other,45-54,New,P1055,Perfume,Beauty,Brand 1,1,300.96,0,300.96,Debit Card,Mobile App,East
T0116112,2024-12-01,C013347,Other,55+,Loyal,P1088,Water Bottle,Sports,Brand 1,2,320.59,20,512.94,Debit Card,In-Store,South
T0116113,2025-10-13,C013058,Female,35-44,Returning,P1026,Dress,Clothing,Brand 2,3,393.66,15,1003.83,Cash,Mobile App,South
T0116114,2024-01-23,C021924,Female,25-34,Loyal,P1112,Notebook,Books,Brand 1,5,84.8,20,339.2,Gift Card,Mobile App,North
T0116115,2025-07-21,C007055,Other,35-44,VIP,P1035,Bread,Groceries,Brand 2,3,482.99,0,1448.97,Debit Card,Online,East
T0116116,2024-09-28,C021713,Other,45-54,Returning,P1004,Headphones,Electronics,Brand 1,1,301.34,0,301.34,Cash,In-Store,Central
T0116117,2025-06-25,C000561,Female,25-34,VIP,P1054,Lipstick,Beauty,Brand 3,1,447.94,15,380.75,Debit Card,Mobile App,North
T0116118,2025-11-12,C021957,Female,45-54,Returning,P1027,Dress,Clothing,Brand 3,5,103.84,0,519.2,Credit Card,Mobile App,West
T0116119,2025-11-15,C002578,Other,18-24,Loyal,P1054,Lipstick,Beauty,Brand 3,1,447.94,0,447.94,Credit Card,In-Store,West
T0116120,2025-06-27,C009450,Male,45-54,Returning,P1030,Sneakers,Clothing,Brand 3,4,27.99,5,106.36,Cash,In-Store,East
T0116121,2024-07-28,C021327,Male,18-24,VIP,P1080,Football,Sports,Brand 2,3,62.36,0,187.08,Debit Card,In-Store,South
T0116122,2025-05-17,C006520,Female,55+,VIP,P1009,Laptop,Electronics,Brand 3,1,302.55,0,302.55,Cash,In-Store,West
T0116123,2024-11-23,C015132,Male,25-34,New,P1092,Puzzle,Toys,Brand 2,2,358.06,0,716.12,Cash,In-Store,East
T0116124,2025-07-03,C008737,Other,35-44,New,P1019,Jeans,Clothing,Brand 1,1,218.81,0,218.81,Cash,In-Store,South
T0116125,2025-06-30,C005663,Female,55+,VIP,P1071,Storage Box,Home,Brand 2,1,387.26,5,367.9,Credit Card,Online,East
T0116126,2024-02-18,C009320,Female,35-44,New,P1059,Sunscreen,Beauty,Brand 2,2,27.39,0,54.78,PayPal,Mobile App,Central
T0116127,2024-10-16,C018214,Female,35-44,New,P1095,Toy Car,Toys,Brand 2,2,386.63,0,773.26,Credit Card,In-Store,North
T0116128,2025-10-20,C002995,Female,25-34,Loyal,P1083,Dumbbells,Sports,Brand 2,1,168.79,0,168.79,Credit Card,Online,North
T0116129,2025-12-02,C018740,Male,25-34,New,P1118,Children Book,Books,Brand 1,2,97.35,5,184.96,Gift Card,Online,West
T0116130,2025-12-19,C020603,Other,35-44,Loyal,P1047,Shampoo,Beauty,Brand 2,2,159.3,0,318.6,Cash,In-Store,West
T0116131,2024-03-16,C015392,Female,25-34,VIP,P1073,Towel,Home,Brand 1,1,7.73,10,6.96,Debit Card,Online,Central
T0116132,2025-11-19,C017994,Other,45-54,Returning,P1099,Board Game,Toys,Brand 3,1,17.58,15,14.94,Gift Card,Mobile App,North
T0116133,2025-06-21,C006248,Other,25-34,Returning,P1104,Building Blocks,Toys,Brand 2,1,256.74,0,256.74,Cash,Online,West
T0116134,2025-11-17,C019097,Other,45-54,Returning,P1010,Smartwatch,Electronics,Brand 1,2,355.5,5,675.45,Debit Card,Mobile App,Central
T0116135,2025-10-31,C016505,Other,55+,VIP,P1012,Smartwatch,Electronics,Brand 3,1,485.11,0,485.11,Credit Card,Mobile App,North
T0116136,2025-02-21,C008681,Other,45-54,Returning,P1037,Rice,Groceries,Brand 1,1,155.78,0,155.78,Debit Card,Mobile App,Central
T0116137,2024-06-15,C024949,Female,45-54,VIP,P1030,Sneakers,Clothing,Brand 3,1,27.99,30,19.59,Cash,In-Store,West
T0116138,2024-10-25,C013363,Other,25-34,VIP,P1039,Rice,Groceries,Brand 3,2,343.7,0,687.4,Debit Card,Online,South
T0116139,2025-04-16,C019970,Male,35-44,Returning,P1111,Cookbook,Books,Brand 3,2,148.43,0,296.86,PayPal,Mobile App,West
T0116140,2025-06-23,C016643,Female,25-34,Returning,P1019,Jeans,Clothing,Brand 1,3,218.81,0,656.43,PayPal,Mobile App,East
T0116141,2025-01-14,C013938,Other,45-54,Returning,P1048,Shampoo,Beauty,Brand 3,1,262.43,15,223.07,Cash,In-Store,North
T0116142,2025-09-09,C020055,Male,35-44,VIP,P1050,Moisturizer,Beauty,Brand 2,1,96.5,0,96.5,Cash,Mobile App,Central
T0116143,2024-07-22,C007971,Female,55+,Returning,P1044,Cereal,Groceries,Brand 2,1,455.11,0,455.11,Debit Card,In-Store,Central
T0116144,2025-12-11,C003656,Other,25-34,VIP,P1060,Sunscreen,Beauty,Brand 3,3,166.04,10,448.31,Credit Card,In-Store,Central
T0116145,2025-05-26,C004915,Other,18-24,VIP,P1095,Toy Car,Toys,Brand 2,1,386.63,5,367.3,Cash,In-Store,Central
T0116146,2024-11-09,C013156,Female,55+,New,P1042,Coffee,Groceries,Brand 3,1,250.11,0,250.11,Credit Card,Mobile App,South
T0116147,2024-03-18,C002914,Female,35-44,Loyal,P1050,Moisturizer,Beauty,Brand 2,2,96.5,20,154.4,Credit Card,Mobile App,North
T0116148,2025-09-24,C004087,Male,55+,New,P1052,Lipstick,Beauty,Brand 1,3,388.69,0,1166.07,PayPal,In-Store,East
T0116149,2025-08-22,C010619,Female,55+,Loyal,P1049,Moisturizer,Beauty,Brand 1,1,275.62,5,261.84,Gift Card,Online,Central
T0116150,2024-08-06,C006308,Male,45-54,Returning,P1101,Doll,Toys,Brand 2,1,20.56,0,20.56,Cash,Mobile App,South
T0116151,2025-10-18,C019666,Other,45-54,Loyal,P1075,Towel,Home,Brand 3,1,354.89,15,301.66,Debit Card,Online,North
T0116152,2025-06-17,C004521,Male,35-44,Loyal,P1009,Laptop,Electronics,Brand 3,2,302.55,0,605.1,Debit Card,Online,South
T0116153,2025-10-09,C017735,Other,55+,Loyal,P1080,Football,Sports,Brand 2,1,62.36,5,59.24,PayPal,In-Store,West
T0116154,2025-04-20,C013377,Female,45-54,New,P1002,Smartphone,Electronics,Brand 2,2,475.6,15,808.52,Credit Card,Mobile App,Central
T0116155,2025-04-26,C016319,Other,45-54,VIP,P1087,Running Shoes,Sports,Brand 3,1,366.16,25,274.62,Debit Card,In-Store,West
T0116156,2025-09-05,C011990,Male,18-24,Loyal,P1061,Bedsheet,Home,Brand 1,1,197.4,0,197.4,Cash,Mobile App,East
T0116157,2025-02-10,C019555,Male,45-54,VIP,P1097,Board Game,Toys,Brand 1,1,263.75,0,263.75,Cash,In-Store,West
T0116158,2025-10-01,C021323,Female,35-44,Returning,P1076,Yoga Mat,Sports,Brand 1,1,365.86,0,365.86,Credit Card,Online,West
T0116159,2025-07-22,C013138,Male,35-44,Returning,P1080,Football,Sports,Brand 2,1,62.36,0,62.36,Gift Card,In-Store,East
T0116160,2024-03-25,C011899,Male,35-44,Loyal,P1079,Football,Sports,Brand 1,2,182.44,5,346.64,PayPal,Online,Central
T0116161,2024-05-30,C016047,Other,55+,Returning,P1066,Lamp,Home,Brand 3,2,273.63,5,519.9,Credit Card,Online,North
T0116162,2024-10-15,C002278,Female,55+,Returning,P1066,Lamp,Home,Brand 3,3,273.63,0,820.89,Credit Card,Online,West
T0116163,2024-12-29,C006902,Male,45-54,Returning,P1072,Storage Box,Home,Brand 3,1,103.36,0,103.36,PayPal,Mobile App,North
T0116164,2025-02-12,C020350,Male,45-54,Returning,P1044,Cereal,Groceries,Brand 2,2,455.11,0,910.22,Gift Card,Mobile App,South
T0116165,2024-09-06,C022299,Female,45-54,VIP,P1060,Sunscreen,Beauty,Brand 3,1,166.04,0,166.04,Debit Card,Mobile App,North
T0116166,2024-11-19,C005473,Male,45-54,New,P1072,Storage Box,Home,Brand 3,1,103.36,25,77.52,Debit Card,In-Store,South
T0116167,2024-05-19,C019589,Other,35-44,New,P1053,Lipstick,Beauty,Brand 2,1,470.05,0,470.05,PayPal,Mobile App,North
T0116168,2025-06-27,C001698,Other,35-44,Loyal,P1071,Storage Box,Home,Brand 2,1,387.26,5,367.9,Gift Card,Online,West
T0116169,2024-05-08,C017094,Male,18-24,VIP,P1117,Textbook,Books,Brand 3,1,402.82,0,402.82,Cash,Mobile App,North
T0116170,2025-06-17,C022883,Male,18-24,Returning,P1106,Novel,Books,Brand 1,1,128.4,0,128.4,Cash,In-Store,South
T0116171,2025-01-23,C019913,Female,55+,Loyal,P1065,Lamp,Home,Brand 2,1,144.06,0,144.06,Gift Card,Mobile App,South
T0116172,2025-11-02,C005470,Male,45-54,VIP,P1047,Shampoo,Beauty,Brand 2,2,159.3,0,318.6,Gift Card,Online,East
T0116173,2024-08-25,C017970,Female,35-44,Returning,P1083,Dumbbells,Sports,Brand 2,4,168.79,30,472.61,Gift Card,In-Store,Central
T0116174,2025-03-18,C002927,Female,18-24,VIP,P1067,Cookware Set,Home,Brand 1,2,74.76,0,149.52,Cash,Mobile App,South
T0116175,2025-10-02,C022255,Male,45-54,Returning,P1013,Bluetooth Speaker,Electronics,Brand 1,1,417.06,0,417.06,Debit Card,Mobile App,South
T0116176,2024-11-22,C021237,Female,35-44,VIP,P1057,Perfume,Beauty,Brand 3,5,48.8,5,231.8,Cash,In-Store,South
T0116177,2025-03-05,C003896,Other,18-24,Returning,P1104,Building Blocks,Toys,Brand 2,4,256.74,0,1026.96,Cash,Mobile App,West
T0116178,2025-12-16,C020412,Other,45-54,VIP,P1052,Lipstick,Beauty,Brand 1,3,388.69,20,932.86,PayPal,Online,East
T0116179,2024-01-12,C023360,Female,35-44,Loyal,P1066,Lamp,Home,Brand 3,4,273.63,10,985.07,PayPal,In-Store,West
T0116180,2025-05-23,C020695,Other,18-24,Returning,P1044,Cereal,Groceries,Brand 2,1,455.11,0,455.11,Cash,Online,East
T0116181,2025-01-19,C021352,Female,55+,Loyal,P1085,Running Shoes,Sports,Brand 1,2,158.94,0,317.88,Cash,Mobile App,North
T0116182,2024-07-26,C003250,Other,55+,New,P1036,Bread,Groceries,Brand 3,1,405.16,0,405.16,PayPal,Online,North
T0116183,2025-11-24,C022992,Male,35-44,Loyal,P1078,Yoga Mat,Sports,Brand 3,1,41.65,15,35.4,Credit Card,Mobile App,North
T0116184,2024-01-01,C021687,Male,25-34,VIP,P1078,Yoga Mat,Sports,Brand 3,1,41.65,0,41.65,Credit Card,Online,North
T0116185,2024-01-11,C011968,Female,25-34,New,P1061,Bedsheet,Home,Brand 1,1,197.4,0,197.4,Gift Card,Online,West
T0116186,2024-05-23,C021011,Other,55+,VIP,P1030,Sneakers,Clothing,Brand 3,2,27.99,15,47.58,PayPal,Online,North
T0116187,2025-04-22,C012932,Male,35-44,Loyal,P1017,T-Shirt,Clothing,Brand 2,1,155.6,10,140.04,Gift Card,Mobile App,East
T0116188,2025-03-18,C001048,Other,18-24,New,P1038,Rice,Groceries,Brand 2,2,53.35,5,101.36,Debit Card,In-Store,East
T0116189,2024-03-01,C018245,Other,25-34,New,P1043,Cereal,Groceries,Brand 1,2,22.02,0,44.04,Gift Card,Mobile App,Central
T0116190,2024-09-10,C001596,Other,45-54,VIP,P1057,Perfume,Beauty,Brand 3,1,48.8,5,46.36,Credit Card,In-Store,North
T0116191,2025-01-25,C015199,Female,45-54,Returning,P1109,Cookbook,Books,Brand 1,1,118.26,5,112.35,Gift Card,Online,North
T0116192,2024-12-28,C016763,Male,55+,Loyal,P1068,Cookware Set,Home,Brand 2,1,402.09,0,402.09,Debit Card,In-Store,East
T0116193,2025-03-15,C002162,Male,45-54,Loyal,P1022,Jacket,Clothing,Brand 1,4,74.05,0,296.2,Credit Card,Mobile App,East
T0116194,2024-01-22,C004034,Other,25-34,Loyal,P1026,Dress,Clothing,Brand 2,1,393.66,0,393.66,Credit Card,In-Store,South
T0116195,2025-01-07,C002517,Female,55+,New,P1040,Coffee,Groceries,Brand 1,1,222.88,0,222.88,Credit Card,In-Store,West
T0116196,2024-01-11,C022635,Female,25-34,Loyal,P1002,Smartphone,Electronics,Brand 2,2,475.6,0,951.2,Gift Card,In-Store,East
T0116197,2025-11-29,C005447,Female,25-34,Returning,P1088,Water Bottle,Sports,Brand 1,1,320.59,0,320.59,Cash,Mobile App,East
T0116198,2025-06-13,C008663,Male,25-34,VIP,P1033,Milk,Groceries,Brand 3,2,37.2,10,66.96,Credit Card,In-Store,East
T0116199,2024-12-25,C012271,Male,25-34,Returning,P1062,Bedsheet,Home,Brand 2,2,139.32,0,278.64,PayPal,Mobile App,South
T0116200,2024-08-01,C019593,Male,25-34,VIP,P1051,Moisturizer,Beauty,Brand 3,1,484.94,0,484.94,Debit Card,In-Store,East
